Origin,Year,Month,Cancelled,Cancelled,Delayed,Delayed,TotalFlights,DepDelay,ArrDelay,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
ABE,2008,1,29.0,0.07021791767554479,116.0,0.28087167070217917,413.0,13.630208333333334,12.775456919060053,532.772397094431,39.15625,0.7395833333333334,21.354166666666668,0.0,11.208333333333334
ABE,2008,2,38.0,0.10052910052910052,119.0,0.3148148148148148,378.0,11.023529411764706,14.878698224852071,534.6269841269841,13.184466019417476,4.87378640776699,23.446601941747574,0.0,16.796116504854368
ABE,2008,3,18.0,0.04455445544554455,96.0,0.2376237623762376,404.0,10.033678756476684,10.197402597402597,525.0915841584158,19.960526315789473,3.473684210526316,27.92105263157895,0.0,26.80263157894737
ABE,2008,4,4.0,0.00966183574879227,70.0,0.16908212560386474,414.0,-0.17073170731707318,-0.16341463414634147,514.9106280193237,4.865384615384615,2.2884615384615383,30.71153846153846,0.0,11.403846153846153
ABE,2008,5,4.0,0.009501187648456057,85.0,0.20190023752969122,421.0,2.9544364508393284,3.3341346153846154,528.0427553444181,26.85,2.5166666666666666,25.2,0.0,6.283333333333333
ABE,2008,6,7.0,0.017857142857142856,135.0,0.34438775510204084,392.0,19.57922077922078,19.357702349869452,526.5535714285714,22.0,14.46078431372549,37.78431372549019,0.19607843137254902,14.009803921568627
ABE,2008,7,8.0,0.021220159151193633,110.0,0.2917771883289125,377.0,10.35230352303523,10.459239130434783,535.6657824933687,12.840579710144928,10.855072463768115,47.52173913043478,0.0,14.159420289855072
ABE,2008,8,4.0,0.010443864229765013,78.0,0.20365535248041775,383.0,4.965699208443271,2.558201058201058,536.0,22.963636363636365,2.272727272727273,27.145454545454545,0.0,8.636363636363637
ABE,2008,9,6.0,0.01694915254237288,101.0,0.2853107344632768,354.0,7.508620689655173,5.253602305475504,581.5,22.107692307692307,5.061538461538461,22.846153846153847,0.0,14.2
ABE,2008,10,4.0,0.008583690987124463,85.0,0.18240343347639484,466.0,0.7844827586206896,0.11062906724511931,535.5021459227468,15.481481481481481,2.7037037037037037,18.462962962962962,0.0,19.0
ABE,2008,11,6.0,0.015,93.0,0.2325,400.0,3.7525252525252526,-0.26463104325699743,535.2875,9.948275862068966,0.05172413793103448,29.362068965517242,0.0,17.24137931034483
ABE,2008,12,24.0,0.05925925925925926,131.0,0.3234567901234568,405.0,14.651948051948052,17.805263157894736,530.279012345679,15.082568807339449,4.614678899082569,24.81651376146789,0.0,27.862385321100916
ABI,2008,1,9.0,0.0375,53.0,0.22083333333333333,240.0,14.645021645021645,15.013043478260869,158.0,27.67391304347826,40.17391304347826,20.869565217391305,0.0,13.326086956521738
ABI,2008,2,4.0,0.017857142857142856,50.0,0.22321428571428573,224.0,12.427272727272728,10.836363636363636,158.0,83.43333333333334,7.233333333333333,10.766666666666667,0.0,13.6
ABI,2008,3,10.0,0.046948356807511735,54.0,0.2535211267605634,213.0,14.975369458128078,15.113300492610838,158.0,52.714285714285715,7.628571428571429,33.22857142857143,0.0,14.428571428571429
